video_path,label
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id6_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id4_id9_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id0_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id16_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id17_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id1_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id2_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id3_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id4_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id6_id9_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id10_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id11_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id12_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id12_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id12_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id12_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id12_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id12_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id7_id13_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id0_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id0_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id0_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id0_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id1_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id1_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id1_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id1_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id2_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id2_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id2_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id2_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id3_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id3_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id3_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id3_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id4_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id5_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id5_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id5_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id5_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id6_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id6_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id6_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id6_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id7_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id7_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id7_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id7_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id9_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id9_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id9_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id8_id9_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id0_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id16_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0003.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id17_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id1_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id2_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id3_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id4_0009.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0000.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0001.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0002.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0004.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0005.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0006.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0007.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0008.mp4,0
C:\Users\Sandhya\Desktop\sih\Celeb-DF\Celeb-synthesis\id9_id6_0009.mp4,0
